24228;2 FISCHER CHEM.ANKER RM10 10STUK;1;DS;9,95
24229;0 FISCHER CHEM.ANKER RM12 10STUK;1;DS;10,15
24230;4 FISCHER CHM.ANKER RM16 10STUKS;1;DS;12,35
24231;2 FISCHER DR.STANG RGM8X110 10ST;1;DS;7,6
24232;0 FISCHER DR.ST.RGM10X130   10ST;1;DS;8,8
24233;9 FISCHER DR.ST.RGM12X160 10ST;1;DS;11,5
24234;7 FISCHER DR.ST.RGM16X190 10ST;1;DS;19,3
24235;5 TRAPKANT SDB 25  ALU      1MTR;1;LNG;1,34
24237;1 TRAPKANT SDB 30 ALU       1MTR;1;LNG;1,74
24240;1 SLYTSTRIP S 30 ALU        1MTR;1;LNG;2,01
24243;6 SLYTSTRIP S 40 ALU        1MTR;1;LNG;2,8
24245;2 TAFELRAND SDB 5A ALU      1MTR;1;LNG;1,29
24247;9 RONDE BUIS 10MM ALU       2MTR;1;LNG;2,75
24248;7 RONDE BUIS 13MM ALU       2MTR;1;LNG;3,04
24249;5 PLAT 10X2MM ALU           1MTR;1;LNG;0,54
24250;9 PLAT 15X2MM ALU           1MTR;1;LNG;0,8
24251;7 PLAT 20X2MM ALU           1MTR;1;LNG;0,98
24252;5 PLAT 25X2MM ALU           1MTR;1;LNG;1,11
24253;3 PLAT 30X2MM ALU           1MTR;1;LNG;1,46
24254;1 T-PROF.15X15X2MM ALU      1MTR;1;LNG;1,35
24256;8 T-PROF.15X15X2MM ALU      2MTR;1;LNG;2,71
24257;6 T-PROF.20X20X2MM ALU      1MTR;1;LNG;1,76
24258;4 T-PROF.20X20X2MM ALU      2MTR;1;LNG;3,41
24259;2 U-PROF.10X10X10XX1.25MM   1MTR;1;LNG;1,04
24260;6 U-PROF.10X10X10X1.25MM    2MTR;1;LNG;2,02
24261;4 U-PROF.15X15X15X2MM  ALU  1MTR;1;LNG;1,85
24262;2 U-PROF.15X15X15X2MM ALU   2MTR;1;LNG;3,73
24263;0 U-PROF.20X20X20X2MM ALU   1MTR;1;LNG;2,52
24264;9 U-PROF.20X20X20X2MM ALU   2MTR;1;LNG;4,96
24265;7 HOEK 10X10X1.25MM ALU     1MTR;1;LNG;0,77
24266;5 HOEK 10X10X1.25MM ALU     2MTR;1;LNG;1,6
24267;3 HOEK 15X15X2MM ALU        1MTR;1;LNG;1,37
24268;1 HOEK 15X15X2MM ALU        2MTR;1;LNG;2,71
24270;3 HOEK 20X20X2MM ALU        1MTR;1;LNG;1,76
24271;1 HOEK 20X20X2MM ALU        2MTR;1;LNG;3,39
24273;8 HOEK 25X25X2MM ALU        1MTR;1;LNG;2,13
24274;6 HOEK 25X25X2MM ALU        2MTR;1;LNG;4,27
24275;4 HOEK 30X30X3MM ALU        1MTR;1;LNG;3,83
24276;2 HOEK 30X30X3MM ALU        2MTR;1;LNG;7,6
24277;0 HOEK 10X20X2MM ALU        2MTR;1;LNG;2,7
24278;9 HOEK 15X30X2MM ALU        2MTR;1;LNG;4,31
24337;7 HALOGEEN TWEEKNEEPS 1000W 189MM;1;ST;11
24338;5 HALOGEEN TWEEKNEEPS 500W 118MM;1;ST;5,67
24357;1 EPOXY SCHOONMAAKSPONS WIT FIJN;1;ST;3,57
24359;8 EPOXY SCHOONMAAKSPONS ZWART;1;ST;3,57
24360;1 BISON KONSTRUKTIE SUPER 750ML;1;ST;22,65
24384;9 EUROCOAT685-4KG/EUROB.063 12M1;1;SET;25
24436;4 ZOUTZUUR                 500ML;1;ST;0,79
24437;2 KWASTREINIGER            500ML;1;FLS;1,3
24472;0 ZAKLAMP R20-2 RUBBER+BATT.;1;ST;6,08
24534;3 SPANBAND 2,5M M.KLEMGESP  2ST.;2;ST;3,21
24565;3 SCHONOX FPL               25KG;1;ZAK;30,35
24571;8 TL M.BUIZEN PRISMA KAP  2X18WT;1;ST;18,17
24576;9 MER. PLINT GEL. 9X45 335 10LNG;10;LNG;20,85
24577;7 MER. PLINT GEL. 9X45 400 10LNG;10;LNG;25,04
24675;"6 ""PVC BOCHT 5/8"""" 25ST. CREME""";1;STUK;4,9
24677;"2 ""PVC SOK 5/8"""" 50ST. CREME""";1;STUK;2,35
24678;"0 ""PVC SOK 3/4"""" 25ST. CREME""";1;STUK;2,2
24756;5 KIMNAADB.GLASTIC ALU10CM 10MTR;1;ROL;14,36
24757;3 KIMNAADB.GLASTIC ALU15CM 10MTR;1;ROL;21,82
24824;2 VUREN BALKOND. 201.5X78 BW70 V67;1;STUK;69,25
24827;7 VUREN BALKOND. 201.5X93 BW70 V67;1;STUK;69,25
24828;5 VUREN BALKOND. 211.5X78 BW70 V67;1;STUK;69,25
24829;3 VUREN BALKOND. 211.5X93 BW70 V67;1;STUK;69,25
25021;8 STIJGPIJPJE ZONDER HAAK;1;STUK;4,24
25059;5 URINOIRAFVOERKOM 60MMX1-1/4CHR;1;ST;9,55
25060;9 MUURBUIS 32MM V.URINOIRKOM CHR;1;ST;7,9
25061;7 VLOERBUIS 32MM V.URINOIRKOM CH;1;ST;16,35
25071;4 PRESS.ZITTING ZWART TYPE 2000;1;STUK;54,3
25072;2 PRESS.ZITTING WIT  TYPE 2000;1;STUK;44,95
25074;9 PRESS.ZIT. PERGAMON  TYPE 2000;1;STUK;52,92
25383;4 VUREN GESCHAAFD 12X44MM 240CM;1;LNG;1,18
25384;2 VUREN RUW 10X50MM 390CM;1;LNG;1,13
25385;0 VUREN GESCHAAFD 12X56MM 240CM;1;LNG;1,37
25386;9 VUREN RUW 16X50MM 390CM;1;LNG;1,52
25387;7 VUREN RUW 16X50MM 390CM 10LNG;10;LNG;14,44
25390;7 VUREN RUW 22X42MM 300CM;1;LNG;1,08
25391;5 VUREN RUW 22X42MM 360CM;1;LNG;1,3
25392;3 VUREN RUW 22X42MM 450CM;1;LNG;1,62
25395;8 VUREN RUW 22X50MM 390CM;1;LNG;1,44
25396;6 VUREN RUW 22X50MM 450CM;1;LNG;1,67
25403;1 VUREN RUW 22X42MM 300CM 10LNG;10;LNG;10,26
25405;8 VUREN RUW 22X42MM 360CM 10LNG;10;LNG;12,35
25406;6 VUREN RUW 22X42MM 450CM 10LNG;10;LNG;15,39
25408;2 UNI-RINGAFST. HOUDERS 6-12/30;1;ZAK;24
25409;0 UNI-RINGAFST. HOUDERS 6-12/40;1;ZAK;21,85
25412;0 VUREN GESCHAAFD 27X192MM 360CM;1;LNG;10,01
25413;9 VUREN GESCHAAFD 27X192MM 420CM;1;LNG;11,67
25416;3 VUREN GESCHAAFD 18X44MM 450CM 10LNG;10;LNG;18,43
25417;1 VUREN GESCH. 18X44MM 390  10LNG;10;LNG;15,96
25419;8 VUREN GESCH. 18X44MM 360  10LNG;10;LNG;14,76
25423;6 VUREN GESCH.18X44MM 300CM 10LNG;10;LNG;12,26
25424;4 VUREN GESCH. 18X44MM 270  10LNG;10;LNG;11,02
25427;9 VUREN GESCH.12X44MM 240CM 10LNG;10;LNG;11,21
25428;7 VUREN GESCH.12X44MM 300CM 10LNG;10;LNG;13,97
25430;9 VUREN GESCH.12X44MM 360CM 10LNG;10;LNG;16,92
25461;9 RUBBER O-RING 110 MM;1;STUK;0,59
25462;7 RUBBER O-RING 125 MM;1;STUK;0,8
25464;3 DUBBELE RUBBER O-RING 110 MM;1;SET;2,92
25465;1 DUBBELE RUBBER O-RING 125 MM;1;SET;4,21
25481;3 SNELAFHANGERS 20-30CM     P/ST;1;STUK;0,37
25482;1 SNELAFHANGERS 10-20CM     P/ST;1;STUK;0,32
25529;0 KNAUF ROODBAND   25KG;1;ZAK;7,35
25531;2 KNAUF GEELBAND   25KG;1;ZAK;6,9
25533;9 KNAUF GOUDBAND   25KG;1;ZAK;6,45
25535;5 KNAUF GROENBAND  25KG;1;ZAK;5,9
25537;1 KNAUF ROODBAND   25KG 45ZAKKEN;1;PALL;317,25
25539;8 KNAUF GEELBAND   25KG 45ZAKKEN;1;PALL;297
25540;1 KNAUF GOUDBAND   25KG 45ZAKKEN;1;PALL;276,75
25542;8 KNAUF GROENBAND  25KG 45ZAKKEN;1;PALL;252
25589;4 FISCHER NAGELPL. N6X80PZ  50ST;1;DS;6,55
25639;3 BETONTEGEL GRYS 30X30X4.5CM;1;STUK;0,81
25641;5 BETONTEGEL GRYS 15X30X4.5CM;1;STUK;0,6
25642;3 BETONTEGEL GRYS 40X60X5CM;1;STUK;2,9
25660;1 PLAFONDPL 60X120CM TATRA  10ST;1;PAK;46,12
25674;1 ALABASTINE SUPERAFBIJT      1L;1;STUK;9,61
25676;8 ALABASTINE SUPERAFBIJT    2.5L;1;STUK;22,87
25719;4 HARDHOUTEN KOZ.OPD.  56X90 211.5;1;STUK;39,74
25724;0 HARDHOUTEN KOZ.STOMP 56X90 211.5;1;STUK;39,74
25726;7 HARDHOUTEN KOZ.OPD. 56X115 211.5;1;STUK;44,54
25728;3 HARDHOUTEN KOZ.STOMP 56X115 211.5;1;STUK;44,54
25730;5 VUREN KOZIJN OPD.  56X90 211.5;1;STUK;28,22
25732;1 VUREN KOZIJN STOMP 56X90 211.5;1;STUK;28,22
25735;6 VUREN KOZIJN OPD. 56X115 211.5;1;STUK;29,84
25737;2 VUREN KOZIJN STOMP56X115 211.5;1;STUK;29,84
25746;1 STAALBORSTEL 3 RIJ;1;STUK;0,88
25748;8 STAALBORSTEL 5 RIJ;1;STUK;1,11
25749;6 STAALBORSTEL SPECIAAL;1;STUK;1,47
25753;4 UNIVERSEEL MES;1;STUK;1,75
25754;2 RESERVE GEBOGEN MESJES 5ST;1;BLST;1,34
25755;0 RESERVE MESJES TRAPEZE     5ST;1;BLST;1,09
25760;7 Schildersrol harde kern 18cm;1;STUK;4,42
25762;3 BOSCH VLAKSCHUURMACHINE GSS16A;1;STUK;88,79
25812;2 DREUMEX GROEN            600ML;1;STUK;3,29
25814;9 DREUMEX ROOD             600ML;1;STUK;3,48
25815;7 DREUMEX ROOD              4.5L;1;STUK;13
25816;5 DREUMEX DISPENSER 4.5L VERP.;1;STUK;18,22
25821;1 WERKHANDSCH.LATEX VENT.RUG ROOD;1;STUK;1,8
25833;5 KANTLAT ZWART 18X38MM    330CM;1;LNG;2,06
25838;6 BOSCH DEC.ZAAGBLAD T101A   5ST;1;SET;14,45
25839;4 BOSCH DEC.ZAAGBLAD T101B   5ST;1;SET;8,6
25840;8 BOSCH DEC.ZAAGBLAD T101D   5ST;1;SET;8,6
25841;6 BOSCH DEC.ZAAGBLAD T111C   5ST;1;SET;4,69
25842;4 BOSCH DEC.ZAAGBLAD T118A   5ST;1;SET;8,6
25843;2 BOSCH DEC.ZAAGBLAD T244D   5ST;1;SET;8,6
25864;5 ALUPLUS ONDERVLOER ROL 15 MTR;1;ROL;15,8
25875;0 PORISO-DECO D70/100 21X7X10CM;1;STUK;0,37
25887;4 RK BUIS+PVC MANTEL   12MM 25M;1;ROL;58,74
25891;2 RK BUIS+PVC MANTEL 15MM 50MTR;1;ROL;139,41
25892;0 PUINZAK BOUWMAAT 50X80CM;1;STUK;0,31
25893;9 PUINZAK BOUWMAAT 50X80CM 100ST;1;DOOS;20
25933;0 RK BUIS+PVC MANTEL  22MM 25MTR;1;ROL;121,49
25960;8 DREENTEGEL 30X30X4.5    HELIOS;1;STUK;2,3
26014;9 BISON WATERKIT 3KG;1;EMR;9,2
26015;7 BISON WATERKIT 6KG;1;EMR;15,55
26041;6 ROODBRUINE GEVELKLINKER     WF;1;STUK;0,28
26042;4 ROODBRUIN GEVELKLINK WF 792ST.;79;2 ST;198
26064;5 BALKDRAGER LL 46X96;1;STUK;1,75
26068;8 GORDINGLAS 46X96;1;STUK;2,12
26072;6 RAVEELDRAGER ZWAAR 280/46X117;1;STUK;1,78
26073;4 RAVEELDRAGER ZWAAR 380/59X160;1;STUK;1,42
26074;2 RAVEELDRAGER ZWAAR 335/71X132;1;STUK;1,2
26075;0 RAVEELDRAGER ZWAAR 380/71X154;1;STUK;1,46
26076;9 RAVEELDRAGER ZWAAR 440/71X184;1;STUK;1,54
26077;7 RAVEELDRAGER ZWAAR 500/71X214;1;STUK;2,5
26078;5 RUITERSTEUN 28 / 30X2;1;STUK;1,42
26079;3 VOGELSCHROOT ZWART 55MM     1M;1;LNG;1,1
26106;3 LUCHTAFVOERBUIS       1MTR;1;LNG;3,95
26107;1 Overg. bocht rh/rond 100mm;1;STUK;2,5
26109;8 Overgangst.rh/rond 100mm;1;STUK;2,95
26110;1 Vlakke hoek 90 graden;1;STUK;2,5
26112;8 Bocht 90 graden;1;STUK;2,5
26116;0 VERLOOPSTUK 100X125 ROND;1;STUK;1,75
26117;9 AFDICHTTAPE WIT 10MTR;1;STUK;2,5
26118;7 SPIEGEL 60X40CM         ZILVER;1;STUK;7,8
26119;5 SPIEGEL ROND         DRSN 50CM;1;STUK;9,9
26121;7 PIJPBEUGEL ALUM 100MM      ST;2;STUK;3,08
26122;5 PIJPBEUGEL ALUM 110MM      ST;2;STUK;2,35
26123;3 PIJPBEUGEL ALUM 130MM      ST;2;STUK;3,34
26178;0 MORTELKUIP ZWART 45L;1;STUK;4,61
26179;9 MORTELKUIP ZWART         65LTR;1;STUK;4,73
26180;2 MORTELKUIP ZWART         90LTR;1;STUK;6,06
26181;0 BOUWEMMER ZWART 12LTR;1;STUK;1,09
26216;6 NEMEF VEILIGH.SLOT D+N 4119-17;1;STUK;36,85
26217;4 VEILIGH.GARN.+BLOKKRUK    PC55;1;STUK;30,6
26220;4 VEILIGH.GARN.+BLOKKRUK    PC72;1;STUK;30,6
26221;2 VEILIGH.GARN. KRUK+DUWER  PC55;1;STUK;34
26222;0 VEILIGH.GARN. KRUK+DUWER  PC72;1;STUK;34
26233;6 NEMEF GRENDELSLOT 98-12;1;STUK;9,8
26234;4 NEMEF KELDERBANDSLOT 91-11;1;STUK;8,7
26235;2 KRUKESPAGN. 7E1/2   GALV.NOXON;1;STUK;10,6
26257;3 PORISO-DECO D70/100      456ST;1;PALL;150,48
26402;7 ZWALUW MONTAGEFIX W 310ML;1;KKR;1,87
26403;5 ZWALUW MONTAGEFIX W 12KKR 310ML;1;DOOS;18,96
26412;4 SCHUIFROOSTER PVC WIT 28X5CM;1;STUK;2,95
26416;7 KANTENSCHAAF RECORD BLIST.;1;STUK;3,58
26425;6 HANDVEGER HAAR;1;STUK;2,97
26426;4 NAGELBORSTEL HOUT FIBER;1;STUK;1,2
26429;9 ZACHTSOLDEERBRANDERKOP 19MM;1;STUK;8,14
26431;0 SOLDEERVLAMKOPJE NR3 5616;1;STUK;10,43
26432;9 SOLDEERVLAMKOPJE NR5 5619;1;STUK;11,64
26433;7 SOLDEERBOUTBRANDER 5614;1;STUK;9,93
26436;1 TOEVOERBUIS 100MM;1;STUK;8,25
26438;8 TOEVOERBUIS 750MM;1;STUK;12,79
26439;6 UNIVERSELE HANDGREEP 5401;1;STUK;25,09
26441;8 EXACT AANSTEKER;1;STUK;3,23
26442;6 SLANGSET, 5M SLANG+BEGR.+2KLEM;1;SET;14,66
26444;2 INST.DRUKREG.+MANOMETER 0-6BAR;1;STUK;22,84
26446;9 SLANGKLEMMEN 11-16MM  4ST;1;SET;2,08
26733;3 SHOPBOX A53 CNK 6MM     2000ST;1;BOX;3,26
26734;1 SHOPBOX A53 CNK 8MM     2000ST;1;BOX;3,73
26736;8 SHOPBOX A53 CNK 10MM    1000ST;1;BOX;2,28
26737;6 SHOPBOX A53 CNK 12MM   1000ST;1;BOX;2,5
26738;4 SHOPBOX A53 CNK 14MM    1000ST;1;BOX;2,64
26739;2 SHOPBOX A53 CNK 18MM    1000ST;1;BOX;3,18
26742;2 SHOPBOX B-NT CNK 8MM    1600ST;1;BOX;3,24
26747;3 SHOPBOX C-4        12MM 1100ST;1;BOX;3,5
26748;1 SHOPBOX C-4        15MM 1100ST;1;BOX;3,64
26750;3 SHOPBOX C-4 +HARS  18MM 1100ST;1;BOX;3,86
26751;1 SHOPBOX C-4 +HARS  23MM 1100ST;1;BOX;4,24
26753;8 SHOPBOX C-4 +HARS  26MM 1100ST;1;BOX;4,73
26757;0 SHOPBOX C-4 SUPH   30MM 1100ST;1;BOX;6
26758;9 SHOPBOX D-53F       6MM 1200ST;1;BOX;3,79
26759;7 SHOPBOX D-53F       8MM 1200ST;1;BOX;4,23
26760;0 SHOPBOX D-53F       10MM 600ST;1;BOX;2,5
26762;7 SHOPBOX D-53F       14MM 600ST;1;BOX;3,08
26763;5 SHOPBOX EJ CNK     16MM 1000ST;1;BOX;6,36
26764;3 SHOPBOX EJ CNK     19MM 1000ST;1;BOX;6,91
26765;1 SHOPBOX EJ CNK     25MM 1000ST;1;BOX;7,86
26767;8 SHOPBOX EJ CNK     30MM 1000ST;1;BOX;8,73
26769;4 SHOPBOX F-NTF CNK    8MM 960ST;1;BOX;3,88
26773;2 SHOPBOX G-11 CNK    6MM 1200ST;1;BOX;3,77
26774;0 SHOPBOX G-11 CNK    8MM 1200ST;1;BOX;3,93
26777;5 SHOPBOX G-11 CNK   14MM 600ST;1;BOX;2,59
26778;3 SHOPBOX H-37 CNK    6MM 2000ST;1;BOX;3,45
26779;1 SHOPBOX H-37 CNK    8MM 2000ST;1;BOX;3,91
26798;8 SERIE 5000 CNK   20MM 10.000ST;1;DOOS;14,73
26799;6 SERIE 5000 CNK     25MM 5000ST;1;DOOS;8,54
26800;2 SERIE 5000 CNK     30MM 5000ST;1;DOOS;10,22
26818;5 BRADS GEGALV 1,6X30MM   3000ST;1;DOOS;9,26
26819;3 BRADS GEGALV 1,6X35MM   3000ST;1;DOOS;10,55
26820;7 BRADS GEGALV 1,6X40MM   3000ST;1;DOOS;11,4
26862;2 PVC OVERSCHUIFMOF 110MM;1;STUK;3,21
26863;0 PVC OVERSCHUIFMOF 125MM;1;STUK;4,42
26864;9 PVC SCHROEFEINDKAP LANG 110MM;1;STUK;3,45
26865;7 PVC SCHROEFEINDKAP LANG 125MM;1;STUK;4,37
26875;4 DRAADEIND VERZ M12X1000   15ST.;15;STUK;14,72
26876;2 DRAADEIND VERZ M16X1000   10ST.;10;STUK;17,7
26904;0 VERSNELLER 5LTR.;1;CAN;18,5
26960;1 Verfrol perlon wit 11cm;1;SET;5,33
26963;6 MERANTI PL GEL 13X56 335 10LNG;10;LNG;35,61
26964;4 MERANTI PLI 13X56 400 10LNG;10;LNG;42,59
26980;6 VERF KLEUR ZWART         400ML;1;STUK;9,9
26981;4 VERF KLEUR ANTRACIET     400ML;1;STUK;10,25
26999;7 BETONLATEI M/WATERHOL    100CM;1;LNG;4,15
27000;2 BETONLATEI M/WATERHOL    120CM;1;LNG;4,98
27001;0 BETONLATEI M/WATERHOL    140CM;1;LNG;5,81
27003;7 BETONLATEI M/WATERHOL    180CM;1;LNG;7,47
27005;3 BETONLATEI M/WATERHOL    220CM;1;LNG;9,13
27006;1 BETONLATEI M/WATERHOL    260CM;1;LNG;10,79
27022;3 PE-BOUWFOLIE NATUREL 3X 50M010;1;STUK;13,93
27023;1 PE-BOUWFOLIE NATUREL 4X 50M010;1;STUK;18,55
27025;8 PE-BOUWFOLIE NATUREL 6X 50M010;1;STUK;27,82
27026;6 PE-BOUWFOLIE ZWART   6X 50M010;1;STUK;28,91
27027;4 SLABBENFOLIE BREED 10CM 30MTR.;1;STUK;3,05
27028;2 SLABBENFOLIE BREED 15CM 30MTR.;1;STUK;4,5
27029;0 SLABBENFOLIE BREED 20CM 30MTR.;1;STUK;6,09
27030;4 SLABBENFOLIE BREED 30CM 30MTR.;1;STUK;9,3
27031;2 SLABBENFOLIE BREED 45CM 30MTR.;1;STUK;13,71
27032;0 SLABBENFOLIE BREED 60CM 30MTR.;1;STUK;18,6
27033;9 SLABBENFOLIE BREED 90CM 30MTR.;1;STUK;28,31
27034;7 SPANBAND 5M. MET KLEMGESP;1;STUK;2,66
27035;5 SPANBAND 5M. MET RATEL;1;PAAR;4,45
27083;5 RUBBER HAMER 90 MM;1;STUK;4,04
27084;3 MOKERDOP 1000 GRAM;1;STUK;1,34
27085;1 MOKERDOP 1250/1500 GRAM;1;STUK;1,34
27087;8 STANLEY KLAUWHAMER ST 450 GRAM;1;STUK;23,13
27101;6 METAALVIJL HALFROND BASTERD;1;STUK;9,87
27102;4 HOUT/METAALVIJL HALFZOET;1;STUK;10,3
27104;0 METAAL DRIEKANT ZAAGVIJL, HALFZOET;1;STUK;6,24
27105;9 METAAL RONDE VIJL BASTERD;1;STUK;7,34
27106;7 METAAL BLOKVIJL M.HECHT, BASTERD;1;STUK;7,36
27107;5 SURFORM SCHAAFVIJL 250X42;1;STUK;14,68
27108;3 SURFORM RESERVEBLAD, BASTERD;1;STUK;3,24
27109;1 SURFORM RESERVEBLAD, HALFZOET;1;STUK;3,24
27132;6 BAHCO SLEUFZAAG PROCUT PC12VEN;1;STUK;16,78
27135;0 BEUGELSNOEIZAAG 21 INCH;1;STUK;8,26
27136;9 BEUGELZAAG 24 INCH;1;STUK;9,89
27137;7 BEUGELZAAGBLAD 21 INCH;1;STUK;5,29
27138;5 BEUGELZAAGBLAD 24 INCH;1;STUK;5,69
27141;5 METAALZAAGBEUGEL HOEKVORM;1;STUK;22,31
27142;3 METAALZAAGBEUGEL;1;STUK;11,14
27143;1 METAALZAAGBEUGEL JUNIOR;1;STUK;7,11
27145;8 RESERVEBLADEN TBV JUNIOR;1;STUK;2,84
27146;6 RESERVEBLADEN HSS-BI    2 STUK;1;STUK;4,64
27219;4 STANLEY DREVEL         100X0,8;1;STUK;2,89
27220;8 STANLEY DREVEL         100X1.6;1;STUK;2,89
27221;6 STANLEY DREVEL         100X2.4;1;STUK;2,89
27222;4 STANLEY DREVEL         100X3.2;1;STUK;2,89
27224;0 STANLEY CENTREERPUNT   100X3.2;1;STUK;2,92
27227;5 WOLFCRAFT DEUVEL 30X6     50ST;1;ZAK;1,5
27228;3 WOLFCRAFT DEUVEL 30X6    200ST;1;ZAK;3,73
27229;1 WOLFCRAFT DEUVEL 40X8     40ST;1;ZAK;1,5
27230;5 WOLFCRAFT DEUVEL 40X8    150ST;1;ZAK;3,73
27231;3 WOLFCRAFT DEUVEL 40X10    30ST;1;ZAK;1,5
27232;1 WOLFCRAFT DEUVEL 40X10   120ST;1;ZAK;3,73
27234;8 WOLFCRAFT MERKPUNT  6MM    4ST;1;ZAK;1,45
27235;6 WOLFCRAFT MERKPUNT 8MM     4ST;1;ZAK;1,68
27236;4 WOLFCRAFT MERKPUNT 10MM    4ST;1;ZAK;1,83
27237;2 WOLFCRAFT 3DLG DIEPTESTOP 6-10;1;SET;3,3
27238;0 KNIPEX TEGELKNIPTANG;1;STUK;10,17
27239;9 KNIPEX MONIERTANG 250MM;1;STUK;10,85
27240;2 KNIPEX MONIERTANG 280MM;1;STUK;12,02
27246;1 KNIPEX ZIJSNIJTANG 160MM;1;STUK;13,36
27248;8 KNIPEX ZIJSNIJTANG 160MM VDE;1;STUK;18,07
27249;6 KNIPEX AFSTRIPTANG 160MM;1;STUK;14,26
27251;8 KNIPEX TEL.TANG 200MM RECHT;1;STUK;15,78
27253;4 KNIPEX WATERPOMPTANG 250MM;1;STUK;13,19
27255;0 KNIPEX VOORSNIJTANG 160MM;1;STUK;8,93
27260;7 LIJMTANG 300X80;1;STUK;1,86
27261;5 LIJMTANG 300X120;1;STUK;3,1
27262;3 LIJMTANG 500X120;1;STUK;3,64
27263;1 LIJMTANG 1000X120;1;STUK;5,63
27265;8 LIJMTANG 800X120;1;STUK;4,72
27266;6 LIJMTANG 1500X120;1;STUK;7,66
27270;4 BLINDKLINKTANG BEARGRIP;1;STUK;15,8
27287;9 BATS,BLANK,ESSEN,90CM;1;STUK;8,57
27288;7 BATS,BLANK,ESSEN,100CM;1;STUK;8,62
27289;5 SCHOPSTEEL 90CM 0,5 GEBOGEN;1;STUK;4,82
27290;9 SCHOPSTEEL 100CM;1;STUK;5,45
27291;7 GRONDBOOR 125CM, 7,5CM;1;STUK;7,95
27292;5 GRONDBOOR 125CM, 9CM;1;STUK;9,42
27293;3 STANLEY MOERSLEUTEL     6 INCH;1;STUK;8,62
27294;1 STANLEY MOERSLEUTEL     8 INCH;1;STUK;10,71
27296;8 STANLEY MOERSLEUTEL    10 INCH;1;STUK;14,21
27320;3 SLAGLIJNMOLENSET STANLEY 671;1;STUK;7,47
27321;1 SLAGLIJNMOLEN      STANLEY 200;1;STUK;6,74
27323;8 SLAGLIJNPOEDER BLAUW 115GRAM;1;STUK;2,27
27329;7 KOUDBEIT.BENSCH. 175X20/12;1;STUK;4,68
27330;0 KOUDBEIT.BENSCH. 200X23/13;1;STUK;5,41
27331;9 KOUDBEIT.BENSCH. 250X26/13;1;STUK;6,2
27332;7 STEENBEIT.BENSCHPLAT/OV250X20/12;1;STUK;6,43
27333;5 STEENBEIT.BENSCHPLAT/OV300X23/13;1;STUK;7,33
27334;3 STEENBEIT.BENSCHPLAT/OV350X23/13;1;STUK;8,35
27335;1 STEENBEIT.BENSCHPLAT/OV400X23/13;1;STUK;8,87
27337;8 STEENBEIT.BENSCHPUNT/8KANT300X18;1;STUK;7,43
27339;4 VOEGBEIT.BENSCH. 250X50X23/13;1;STUK;9,34
27340;8 VOEGBEIT.BENSCH. 250X60X26/13;1;STUK;9,48
27341;6 TEGELBEIT.BENSCH. 240X26/7;1;STUK;6,48
27342;4 ELEKTRBEIT.BENSCH.8KANT250X10/10;1;STUK;4,08
27343;2 SLOOPIJZER 6-KANT BENSCH. 500X18;1;STUK;8,95
27344;0 SLOOPIJZER 6-KANT BENSCH. 600X18;1;STUK;9,52
27346;7 BESCHERMKAP VOOR BEITELS UNIV.ZW.;1;STUK;2,9
27351;3 VENTIFOL 145CM BREED 50M. ROL;1;STUK;135,08
27352;1 KANTFOLIE WIT STRUKT.250X4.5CM;1;STUK;2,61
27354;8 KANTFOLIE WIT STRUKT. 1000X2CM;1;STUK;3,48
27360;2 BOARD STOMP VLAK 201.5X53;1;STUK;19,64
27361;0 BOARD STOMP VLAK 201.5X58;1;STUK;19,64
27362;9 BOARD STOMP VLAK 201.5X63;1;STUK;19,64
27363;7 BOARD STOMP VLAK 201.5X68;1;STUK;19,64
27364;5 BOARD STOMP VLAK 201.5X73;1;STUK;19,64
27365;3 BOARD STOMP VLAK 201.5X78;1;STUK;19,64
27366;1 BOARD STOMP VLAK 201.5X83;1;STUK;19,64
27368;8 BOARD STOMP VLAK 211.5X63;1;STUK;25,56
27369;6 BOARD STOMP VLAK 211.5X68;1;STUK;25,56
27371;8 BOARD STOMP VLAK 211.5X73;1;STUK;25,56
27372;6 BOARD STOMP VLAK 211.5X78;1;STUK;25,56
27373;4 BOARD STOMP VLAK 211.5X83;1;STUK;25,56
27376;9 BOARD STOMP GR.GLAS 201.5X83;1;STUK;34,86
27381;5 BOARD OPDEK VLAK 201.5X73 LI;1;STUK;45,68
27382;3 BOARD OPDEK VLAK 201.5X73 RE;1;STUK;45,68
27383;1 BOARD OPDEK VLAK 201.5X78 LI;1;STUK;45,68
27385;8 BOARD OPDEK VLAK 201.5X78 RE;1;STUK;45,68
27386;6 BOARD OPDEK VLAK 201.5X83 LI;1;STUK;45,68
27387;4 BOARD OPDEK VLAK 201.5X83 RE;1;STUK;45,68
27388;2 BOARD OPDEK VLAK 201.5X88 LI;1;STUK;45,68
27389;0 BOARD OPDEK VLAK 201.5X88 RE;1;STUK;45,68
27390;4 BOARD OPDEK VLAK 201.5X93 LI;1;STUK;52,07
27391;2 BOARD OPDEK VLAK 201.5X93 RE;1;STUK;52,07
27515;8 BOARD VLAK SPAAN GEV. 201.5X73;1;STUK;51,83
27516;6 BOARD VLAK SPAAN GEV. 201.5X78;1;STUK;51,83
27517;4 BOARD VLAK SPAAN GEV. 201.5X83;1;STUK;51,83
27518;2 BOARD VLAK SPAAN GEV. 201.5X93;1;STUK;58,14
